Created Date,Query,Total Results
2024-03-07 03:45:29,print statement,5
2024-03-07 03:32:16,sample_batch,0
2024-03-07 03:21:48,line number,6
2024-03-07 03:14:32,table of contents,29
2024-03-07 02:40:13,print,5
2024-03-07 02:13:02,import,5
2024-03-07 02:09:18,notebookapp,2
2024-03-07 02:01:27,update,3
2024-03-07 02:01:20,업데이트,0
2024-03-07 01:29:14,tabnine,0
2024-03-07 01:17:18,documentation,12
2024-03-07 01:16:54,tasks,2
2024-03-07 01:09:31,bold,3
2024-03-07 00:22:02,wrap,1
2024-03-07 00:12:09,nbconvert,3
2024-03-07 00:11:53,export,1
2024-03-06 23:42:59,export,1
2024-03-06 23:14:09,equations,5
2024-03-06 23:12:33,plot,0
2024-03-06 23:08:32,graphics,0
2024-03-06 23:07:41,figure,3
2024-03-06 22:06:06,saving figure,4
2024-03-06 22:05:42,save figure,5
2024-03-06 22:02:56,font,2
2024-03-06 21:54:52,registring custom handlers,12
2024-03-06 21:54:47,ipythonhandler,0
2024-03-06 21:54:38,ipythonhandler,1
2024-03-06 21:41:13,copy paste,2
2024-03-06 21:12:49,csv,0
2024-03-06 21:10:53,language,7
2024-03-06 20:18:58,export pdf,3
2024-03-06 19:27:07,2. низови података и линијски дијаграми,4
2024-03-06 19:26:39,zapisivanje nizova podataka,0
2024-03-06 19:18:24,replace dir,2
2024-03-06 19:18:10,nbextension,1
2024-03-06 18:53:01,hdbcli,0
2024-03-06 18:52:48,hdb cli,1
2024-03-06 18:52:37,sap hana,0
2024-03-06 18:52:14,from hdbcli import dbapi,20
2024-03-06 18:51:52,importing packages,7
2024-03-06 18:51:34,packages,5
2024-03-06 17:52:19,table of content to html,30
2024-03-06 17:52:02,toc to html,30
2024-03-06 17:51:20,to html,30
2024-03-06 17:41:43,auto prompt,4
2024-03-06 17:41:03,jupyter_contrib_nbextensions,0
2024-03-06 17:35:05,language,7
2024-03-06 17:33:56,setting,3
2024-03-06 17:16:39,references,3
2024-03-06 17:16:34,reference code  cell,14
2024-03-06 16:56:43,insert image,3
2024-03-06 16:56:18,slides,1
2024-03-06 16:31:15,password,2
2024-03-06 16:25:38,copy paste,2
2024-03-06 16:25:19,copy paste between notebooks,16
2024-03-06 16:22:27,password,2
2024-03-06 16:03:46,notebook save hook,30
2024-03-06 16:03:17,hooks,3
2024-03-06 15:45:32,comment out,9
2024-03-06 15:45:13,comment,2
2024-03-06 15:26:43,generate-config,5
2024-03-06 15:23:33,scipy,0
2024-03-06 15:17:13,kerberos,0
2024-03-06 15:13:43,split at cursor,12
2024-03-06 15:13:25,modules,4
2024-03-06 14:59:26,install modules,14
2024-03-06 14:54:32,no-browser,11
2024-03-06 14:40:38,greek letters,1
2024-03-06 14:21:20,body,1
2024-03-06 14:05:13,ipython,9
2024-03-06 13:55:41,export pdf,3
2024-03-06 13:55:28,export to pdf,30
2024-03-06 13:51:29,cell metadata,10
2024-03-06 13:50:07,metadata,2
2024-03-06 13:38:31,syntax color,7
2024-03-06 13:38:12,color coding,2
2024-03-06 13:32:28,shortcuts,5
2024-03-06 13:31:59,markdown,11
2024-03-06 12:52:05,store procedure,1
2024-03-06 12:50:15,config,8
2024-03-06 12:50:09,config.py,0
2024-03-06 12:16:47,exec_files,0
2024-03-06 12:16:31,interactiveshell,1
2024-03-06 12:15:55,startup files,19
2024-03-06 11:41:54,latex,5
2024-03-06 11:05:28,extension,14
2024-03-06 11:01:15,kernel,10
2024-03-06 10:58:50,import numpy,5
2024-03-06 10:58:05,raw,4
2024-03-06 10:45:30,remote access,6
2024-03-06 10:45:16,remote,1
2024-03-06 10:13:51,keywords,0
2024-03-06 10:13:27,how to run,30
2024-03-06 10:12:50,keywords are not recognizing,23
2024-03-06 09:53:21,token password,2
2024-03-06 09:52:54,password,2
2024-03-06 09:50:59,trust,1
2024-03-06 09:43:32,py5 library,1
2024-03-06 09:43:05,import py5,5
2024-03-06 09:23:24,"import matplotlib.pyplot as plt import numpy as np  # sample data for goals scored by football players goals = np.random.randint(0, 15, 200)  # generating 200 random goals scored between 0 and 15  # creating the histogram plt.hist(goals, bins=15, color='skyblue', edgecolor='black')  # adding labels and title plt.xlabel('goals scored') plt.ylabel('frequency') plt.title('distribution of goals scored by football players')  # displaying the histogram plt.grid(true) plt.show()",31
2024-03-06 09:22:21,auto complete syntax suggestion,7
2024-03-06 09:12:52,html,5
2024-03-06 08:44:35,import,5
2024-03-06 08:28:23,numpy,0
2024-03-06 08:05:08,notebookapp,3
2024-03-06 08:04:55,authenticate_prometheus,0
2024-03-06 08:02:58,images,3
2024-03-06 07:48:28,ad,0
2024-03-06 07:48:14,ldap,0
2024-03-06 07:34:26,c1_w1_lab03_model_representation_soln,0
2024-03-06 07:33:17,jupyter_gateway_url,0
2024-03-06 07:33:05,gateway,1
2024-03-06 07:27:13,url,5
2024-03-06 06:54:54,path,5
2024-03-06 06:23:44,terminals,1
2024-03-06 06:22:32,edit mode,32
2024-03-06 06:22:24,editmode,0
2024-03-06 06:13:13,get pip install,11
2024-03-06 05:01:19,markdown,11
2024-03-06 04:45:24,df undefine,0
2024-03-06 04:02:37,pip install,10
2024-03-06 03:45:53,iertools,0
2024-03-06 03:39:28,heading,3
2024-03-06 03:28:42,javascript error: ipython is not defined,26
2024-03-06 03:14:57,https://ispace.uic.edu.cn/pluginfile.php/166476/mod_assign/introattachment/0/linearregression-part1.ipynb?forcedownload=1,11
2024-03-06 01:56:39,password,2
2024-03-06 01:47:46,numpy,0
2024-03-06 00:27:01,pip install,10
2024-03-06 00:26:13,python pip,13
2024-03-05 23:52:05,xmode,0
2024-03-05 23:48:27,shortcut,7
2024-03-05 23:47:39,insert image,3
2024-03-05 22:49:43,numpy,0
2024-03-05 22:33:20,localhost,4
2024-03-05 21:35:10,pip install,10
2024-03-05 21:34:57,install,10
2024-03-05 21:29:58,how to update,30
2024-03-05 21:12:49,spanish,0
2024-03-05 21:12:28,spanish language pack,7
2024-03-05 21:11:43,language pack,7
2024-03-05 20:17:54,syntaxerror: positional argument follows keyword argument,6
2024-03-05 20:13:30,les,0
2024-03-05 19:51:56,integrat,0
2024-03-05 19:51:47,integrate,1
2024-03-05 19:50:51,integrate,0
2024-03-05 19:49:24,switch environment,9
2024-03-05 19:20:09,skip row,2
2024-03-05 19:10:03,slideshow,1
2024-03-05 19:07:34,cell toolbar,13
2024-03-05 18:46:33,ķ,0
2024-03-05 18:31:24,html embedding,5
2024-03-05 18:25:18,markdown,11
2024-03-05 18:21:58,.py,2
2024-03-05 18:21:09,run .py,16
2024-03-05 18:13:24,session_id,0
2024-03-05 18:11:32,notebookapp.allow_credentials,1
2024-03-05 17:53:49,nbextension,1
2024-03-05 17:50:30,html(,5
2024-03-05 17:50:06,html,5
2024-03-05 17:47:13,tool tip,1
2024-03-05 17:47:07,tooltip,1
2024-03-05 17:30:43,numpy.newaxis,0
2024-03-05 17:06:16,autocomplete,0
2024-03-05 17:02:36,markdown table,12
2024-03-05 17:02:29,markfown table,4
2024-03-05 16:43:34,admonition,0
2024-03-05 16:42:45,describe (),0
2024-03-05 16:42:32,describe function,4
2024-03-05 16:29:48,code block,14
2024-03-05 16:03:30,custom.js,1
2024-03-05 15:59:03,teriamte,0
2024-03-05 15:40:55,upgrade,5
2024-03-05 15:17:48,slide,2
2024-03-05 15:17:12,slide show,32
2024-03-05 15:09:25,seaborn,0
2024-03-05 14:41:15,password,5
2024-03-05 14:22:54,api,1
2024-03-05 14:22:45,api get,4
2024-03-05 13:53:42,pdf,3
2024-03-05 13:53:29,download,3
2024-03-05 13:49:36,parameters,1
2024-03-05 13:25:40,jupyter notebook --generate-config,31
2024-03-05 13:24:32,jupyter_notebook_config,0
2024-03-05 13:24:00,jupyter notebook,31
2024-03-05 12:43:42,show time,32
2024-03-05 11:58:31,tabnine,0
2024-03-05 11:57:35,slideshow,1
2024-03-05 11:38:22,python,10
2024-03-05 11:37:36,new python,18
2024-03-05 11:37:08,python,10
2024-03-05 11:16:35,notebookapp,2
2024-03-05 10:52:07,port,2
2024-03-05 10:43:31,security,5
2024-03-05 10:31:23,install,10
2024-03-05 10:18:39,settings.py,0
2024-03-05 10:15:55,variables,2
2024-03-05 09:56:14,stats.ttest_1samp,0
2024-03-05 09:55:19,internal,0
2024-03-05 09:38:37,tls,3
2024-03-05 09:24:43,language,7
2024-03-05 08:46:00,open in new browser tab,27
2024-03-05 08:45:43,open in new,27
2024-03-05 08:44:58,download,3
2024-03-05 08:02:15,server security,14
2024-03-05 08:01:58,disable shell,4
2024-03-05 07:58:34,folder,5
2024-03-05 07:01:07,publish,2
2024-03-05 06:59:05,multiprocessing,0
2024-03-05 06:48:12,remote,1
2024-03-05 06:04:00,mahesh,0
2024-03-05 05:34:34,download as,22
2024-03-05 05:15:02,kernel,10
2024-03-05 04:43:15,variable inspector,2
2024-03-05 04:43:03,variable,2
2024-03-05 04:27:27,df is not defined,26
2024-03-05 04:06:40,notebook_dir,0
2024-03-05 04:05:56,dir,2
2024-03-05 03:26:51,python,10
2024-03-05 03:04:53,import file,14
2024-03-05 03:03:58,file,12
2024-03-05 02:50:17,syntax highlighting,6
2024-03-05 02:32:28,localhost,7
2024-03-05 02:32:21,host,3
2024-03-05 02:06:39,unsaved jupyter,30
2024-03-05 02:06:07,find last worked notebook,31
2024-03-05 01:55:33,image,2
2024-03-05 01:55:13,display image,7
2024-03-05 01:38:27,enabling edit mode,32
2024-03-05 01:23:59,--generate-config,5
2024-03-05 01:23:51,upyter notebook --generate-config,31
2024-03-05 01:22:47,port,2
2024-03-05 01:21:14,server,14
2024-03-05 01:21:02,remote,1
2024-03-05 00:57:59,file preferences reset,12
2024-03-05 00:35:55,cell link,12
2024-03-05 00:18:56,terminal,6
2024-03-05 00:18:20,cell output,10
2024-03-05 00:16:29,output window,7
2024-03-05 00:15:51,expand output,5
2024-03-05 00:09:43,hide input,4
2024-03-05 00:09:35,font,2
2024-03-05 00:09:03,fonts,0
2024-03-04 23:59:03,shortcut,7
2024-03-04 23:55:20,default directory,14
2024-03-04 23:53:35,terminal font,7
2024-03-04 22:43:26,font bold,4
2024-03-04 22:18:39,hard drive,2
2024-03-04 22:18:34,harddrive,0
2024-03-04 22:18:22,external drive,2
2024-03-04 22:11:58,getcellinput,0
2024-03-04 22:11:54,getcellinputtext,0
2024-03-04 22:08:11,find and replace,26
2024-03-04 21:43:22,jupyter notebook list,31
2024-03-04 21:42:54,real time collaberation,8
2024-03-04 21:42:37,rtc,1
2024-03-04 21:29:09,pip install,10
2024-03-04 20:27:08,numpy,0
2024-03-04 20:08:53,miniconda,0
2024-03-04 20:07:19,widgets,3
2024-03-04 20:06:58,widgets/controls,7
2024-03-04 20:06:49,@jupyter-widgets/controls,31
2024-03-04 20:06:40,"@jupyter-widgets/controls, version ^1.5.0 is not registered",31
2024-03-04 20:04:26,magic,3
2024-03-04 19:03:43,hide output,5
2024-03-04 18:59:58,not working claudator,15
2024-03-04 18:59:50,[,0
2024-03-04 18:42:34,image,2
2024-03-04 18:39:36,kernel,10
2024-03-04 18:28:39,%quickref,0
2024-03-04 18:28:32,quickref,0
2024-03-04 18:13:16,shortcut,7
2024-03-04 18:11:17,default directory,14
2024-03-04 18:10:54,default drive,11
2024-03-04 18:09:16,font bold,4
2024-03-04 17:20:42,metadata,2
2024-03-04 17:11:13,raw nbconvert,4
2024-03-04 17:08:47,raw nbconvert,4
2024-03-04 17:03:33,line numbers,5
2024-03-04 16:48:12,css,6
2024-03-04 16:47:40,cell size,11
2024-03-04 16:47:36,width,0
2024-03-04 16:47:15,cell width,10
2024-03-04 16:43:05,explore class,2
2024-03-04 16:42:33,debug,1
2024-03-04 16:37:01,create sketch using data points,20
2024-03-04 16:36:31,sketch in py5,25
2024-03-04 16:36:20,sketch,0
2024-03-04 16:12:30,cpu,0
2024-03-04 16:10:33,loading,1
2024-03-04 16:10:05,running,13
2024-03-04 15:51:55,how to se the input,31
2024-03-04 15:47:05,input,4
2024-03-04 15:46:13,modules,4
2024-03-04 15:45:39,model,3
2024-03-04 15:34:32,https://moodle.jku.at/jku/pluginfile.php/9902324/mod_resource/content/0/lecture_05_examples.ipynb,11
2024-03-04 15:09:29,keyboard shortcuts,8
2024-03-04 14:23:15,jupyter server,30
2024-03-04 14:23:03,immcantation,0
2024-03-04 14:18:17,change tree,5
2024-03-04 14:18:04,tree,3
2024-03-04 14:00:38,print function parenth,6
2024-03-04 14:00:13,kernel.js,0
2024-03-04 14:00:02,kernel.js,0
2024-03-04 13:59:11,print function,6
2024-03-04 13:56:54,command line parameter,13
2024-03-04 13:55:35,command line parameter,13
2024-03-04 13:55:12,kernel.js,0
2024-03-04 13:54:32,password,2
2024-03-04 13:52:13,https://jupyter-notebook.readthedocs.io/en/latest/migrate_to_notebook7.html,30
2024-03-04 13:48:43,root file,12
2024-03-04 13:42:22,change start folder,9
2024-03-04 13:40:38,kernel,10
2024-03-04 13:40:29,custom keyboard,18
2024-03-04 13:37:04,copy text,12
2024-03-04 13:36:54,copy test,3
2024-03-04 12:46:45,serverapp,0
2024-03-04 12:43:15,trust,1
2024-03-04 12:39:24,debugger,4
2024-03-04 12:04:57,french,1
2024-03-04 12:04:54,german,0
2024-03-04 12:01:59,how to make headline in within codes,31
2024-03-04 11:42:38,input,4
2024-03-04 11:37:47,pre_save,0
2024-03-04 11:32:30,import jupyter notebook as module,31
2024-03-04 10:34:54,local file,15
2024-03-04 10:34:35,local,6
2024-03-04 10:30:57,顾师傅四十啊,0
2024-03-04 10:18:31,jupyter_server.contents,0
2024-03-04 10:16:20,hue,0
2024-03-04 10:14:49,notebook-6.5.2,30
2024-03-04 10:14:08,kernelspec,3
2024-03-04 09:53:27,password,2
2024-03-04 08:55:00,help,8
2024-03-04 08:34:31,conda tab,8
2024-03-04 08:04:39,installation,4
2024-03-04 07:46:52,updateds,0
2024-03-04 07:46:25,download,3
2024-03-04 07:04:00,built in dataset,25
2024-03-04 07:03:39,data,5
2024-03-04 07:03:30,datasets,0
2024-03-04 07:01:56,nbextensions,1
2024-03-04 05:02:45,copy paste of selected,29
2024-03-04 05:01:29,copy paste,2
2024-03-04 04:58:54,proxy,1
2024-03-04 04:37:45,upload files,10
2024-03-04 04:23:31,create package,12
2024-03-04 04:18:34,default location,12
2024-03-04 03:03:42,password,2
2024-03-04 02:40:23,active directory,15
2024-03-04 02:40:08,ad,0
2024-03-04 02:39:53,ldap,0
2024-03-04 02:32:08,authentication,3
2024-03-04 00:47:58,slide,2
2024-03-04 00:47:31,python,10
2024-03-04 00:47:03,untitled,1
2024-03-04 00:14:21,c.jupyternotebookapp,0
2024-03-04 00:12:50,c.jupyternotebookapp.app_settings_dir,0
2024-03-03 23:26:38,string,2
2024-03-03 21:31:45,environmen,0
2024-03-03 21:28:14,paste call,2
2024-03-03 19:24:48,collaborative,1
2024-03-03 18:46:03,notebook extensions,30
2024-03-03 18:38:43,extensions,11
2024-03-03 18:34:25,csv,0
2024-03-03 18:34:20,sql,0
2024-03-03 17:47:46,import tensorflow as tf  # load your keras model model = tf.keras.models.load_model('path_to_your_model.h5')  # save the model in tensorflow savedmodel format model.save('path_to_saved_model_directory'),32
2024-03-03 16:08:00,javascript,5
2024-03-03 15:59:38,inclusion,1
2024-03-03 15:59:32,inclsion,0
2024-03-03 15:04:57,target.dtype,0
2024-03-03 14:16:56,"typeerror: string indices must be integers, not 'str'",23
2024-03-03 14:12:10,yahoo finance api,1
2024-03-03 14:11:18,documentation for the yahoo finance api,31
2024-03-03 13:49:02,syntax highlighting,6
2024-03-03 13:48:44,syntax,6
2024-03-03 12:37:08,mac,2
2024-03-03 12:16:40,blank,1
2024-03-03 12:16:34,nan,0
2024-03-03 12:03:20,cell markdown,14
2024-03-03 11:52:36,creating a python file,27
2024-03-03 10:11:49,save,3
2024-03-03 08:37:23,auto complete,4
2024-03-03 08:24:50,auto-completion,4
2024-03-03 08:24:44,autocompletion,0
2024-03-03 08:02:52,site,4
2024-03-03 07:05:45,.py,2
2024-03-03 07:05:33,convert .py,3
2024-03-03 07:05:21,python,10
2024-03-03 06:36:26,read file on user's laptop,32
2024-03-03 06:35:58,read file,16
2024-03-03 05:20:26,download,3
2024-03-03 05:06:30,sckity,0
2024-03-03 04:24:44,cheatsheet markdown,11
2024-03-03 04:22:03,sage,0
2024-03-03 04:19:32,pronounce,0
2024-03-03 02:51:29,vs,1
2024-03-03 02:51:10,vs code,13
2024-03-03 02:11:57,anaconda,1
2024-03-03 01:04:19,environment,8
2024-03-03 00:54:23,notebook,30
2024-03-02 21:45:37,start server,15
2024-03-02 21:06:31,update to notebook 7,31
2024-03-02 18:20:47,read csv,8
2024-03-02 18:20:32,upload csv,1
2024-03-02 18:20:01,upload file,12
2024-03-02 17:43:27,track,2
2024-03-02 17:42:39,update  notebook,30
2024-03-02 17:42:28,update new features in notebook,31
2024-03-02 17:41:56,new features in notebook download,31
2024-03-02 17:13:50,pytorch,0
2024-03-02 16:57:27,"""hide-input""",0
2024-03-02 16:57:20,.py file execute,13
2024-03-02 16:57:09,hide-input,4
2024-03-02 16:57:05,.py file,13
2024-03-02 16:19:00,jupyter_notebook_config,0
2024-03-02 16:18:45,jupyter_notebook_config.py,1
2024-03-02 16:00:35,numpy loadtxt,0
2024-03-02 15:50:59,pandas,1
2024-03-02 15:22:23,emacs,0
2024-03-02 14:24:04,nb_uid,0
2024-03-02 14:19:40,token,4
2024-03-02 14:16:06,pandas,1
2024-03-02 13:38:37,bash,1
2024-03-02 13:19:14,import,5
2024-03-02 12:07:44,console,5
2024-03-02 11:37:55,config,8
2024-03-02 11:20:16,shut down,6
2024-03-02 09:55:47,directory,8
2024-03-02 09:49:57,trusted note book,11
2024-03-02 08:32:08,internal link,4
2024-03-02 07:21:48,edit mode,32
2024-03-02 07:19:52,redirect,4
2024-03-02 06:43:39,stopwords.words,0
2024-03-02 06:43:15,nltk,0
2024-03-02 06:10:16,sample_batch,0
2024-03-02 04:52:29,show image,32
2024-03-02 04:51:03,show imagne,32
2024-03-02 04:50:29,showimagne,0
2024-03-02 04:09:20,passwd,2
2024-03-02 00:15:12,pronounce,0
2024-03-01 23:53:23,"import matplotlib.pyplot as plt  # datos intervalo_clase = ['0-1', '2-3', '4-5', '6-7', '8-9', '10-11', '12-13'] frecuencia_acumulada = [3, 11, 18, 21, 26, 28, 30] porcentaje_acumulado = [10, 36, 59, 69, 85, 91, 97]  # crear el gráfico plt.figure(figsize=(10, 6))  # graficar la frecuencia acumulada plt.plot(intervalo_clase, frecuencia_acumulada, marker='o', color='b', label='frecuencia acumulada')  # graficar el porcentaje acumulado plt.plot(intervalo_clase, porcentaje_acumulado, marker='o', color='r', label='porcentaje acumulado')  # etiquetas y título plt.xlabel('intervalo de clase') plt.ylabel('frecuencia / porcentaje acumulado') plt.title('frecuencia y porcentaje acumulado de accidentes de tránsito')  # mostrar la leyenda plt.legend()  # mostrar el gráfico plt.grid(true) plt.show()",29
2024-03-01 23:39:41,token,1
2024-03-01 23:35:40,jupyter_token_file,1
2024-03-01 22:19:01,yfinance,0
2024-03-01 21:42:16,i18n,1
2024-03-01 21:28:13,comms,1
2024-03-01 21:16:26,javascript,5
2024-03-01 21:08:16,hide cell when download html,18
2024-03-01 20:55:16,read-only,10
2024-03-01 20:36:58,execution time,9
2024-03-01 19:23:12,latex,5
2024-03-01 17:57:25,css,7
2024-03-01 17:16:33,markdown math,11
2024-03-01 16:34:36,clip,0
2024-03-01 16:24:49,welcome tour,4
2024-03-01 16:05:31,hide,1
2024-03-01 16:02:30,set  password,9
2024-03-01 16:02:05,password,2
2024-03-01 14:26:13,importing jupyter notebooks as modules,31
2024-03-01 14:11:23,update,3
2024-03-01 14:08:07,rontend does not support input requests,15
2024-03-01 14:07:22,stdin,0
2024-03-01 14:07:06,stdin,1
2024-03-01 13:44:06,where to get token or password,30
2024-03-01 13:43:14,token authentication is enabled,26
2024-03-01 13:42:48,project:jupyter-notebook,30
2024-03-01 13:39:48,password and token,26
2024-03-01 13:39:13,auto-complete,4
2024-03-01 13:36:18,open notebook,30
2024-03-01 13:15:41,dublikate line,5
2024-03-01 13:07:02,certificate,1
2024-03-01 13:06:51,ssl,1
2024-03-01 13:03:47,security,5
2024-03-01 12:29:35,pronounce,0
2024-03-01 11:52:05,debug,1
2024-03-01 11:50:24,https://jupyter-notebook.readthedocs.io/en/latest/migrate_to_notebook7.html,30
2024-03-01 11:05:28,mcar,0
2024-03-01 10:48:51,scrolling,0
2024-03-01 10:11:44,shortcuts,5
2024-03-01 10:06:26,variable,2
2024-03-01 10:06:19,scope,1
2024-03-01 09:34:31,cell toolbar,13
2024-03-01 09:16:58,%run,16
2024-03-01 09:15:40,magic command,14
2024-03-01 09:15:03,magic run,17
2024-03-01 08:05:24,copy text,12
2024-03-01 08:04:56,raw,4
2024-03-01 08:02:56,markdown,11
2024-03-01 07:58:32,tabnine,0
2024-03-01 07:24:19,magic,3
2024-03-01 06:57:03,jupyterlab,15
2024-03-01 06:38:41,collapse,1
2024-03-01 06:30:14,"import matplotlib.pyplot as plt  # given data substrate_concentration = [0.10, 0.20, 0.40, 0.80, 1.60, 2.40] reaction_rate = [0.06, 0.09, 0.14, 0.19, 0.25, 0.29]  # plotting the data plt.figure(figsize=(8, 6)) plt.scatter(substrate_concentration, reaction_rate, color='blue', label='data points') plt.plot(substrate_concentration, reaction_rate, color='blue', linestyle='--', alpha=0.5)  # adding labels and title plt.xlabel('substrate concentration ([s])') plt.ylabel('reaction rate (v)') plt.title('michaelis-menten plot') plt.legend() plt.grid(true)  # display the plot plt.show()",31
2024-03-01 05:14:29,pronounce,0
2024-03-01 05:08:03,profile,0
2024-03-01 04:46:52,plot,0
2024-03-01 04:21:13,micromomba,0
2024-03-01 03:27:17,notebook,30
2024-03-01 03:19:54,range,3
2024-03-01 03:18:00,jupyter notebook,31
2024-03-01 02:04:08,embed,3
2024-03-01 01:21:07,python threads,10
2024-03-01 01:20:30,running threads,13
2024-03-01 01:14:25,open jupyter notebook,31
2024-03-01 00:02:53,pronounce,0
2024-02-29 23:46:18,default_jupytext_formats,0
2024-02-29 22:24:52,slideshow,1
2024-02-29 21:52:48,magic,3
2024-02-29 21:52:19,dataframe,0
2024-02-29 21:12:52,new line,15
2024-02-29 21:10:45,bold,3
2024-02-29 21:07:53,break,3
2024-02-29 21:06:36,path,5
2024-02-29 21:05:29,install,10
2024-02-29 21:05:24,!pip,8
2024-02-29 21:03:35,pip,8
2024-02-29 20:41:32,open in new browser window,27
2024-02-29 20:41:22,new_browser_window,0
2024-02-29 20:41:12,new_browser_window,0
2024-02-29 20:37:31,labex,0
2024-02-29 20:34:03,python environments,11
2024-02-29 19:50:17,settings,5
2024-02-29 19:06:44,df,0
2024-02-29 19:06:20,read_excel,0
2024-02-29 18:56:51,jpykernel,0
2024-02-29 18:56:04,reference_guide.ipynb,0
2024-02-29 18:54:40,display,6
2024-02-29 18:17:02,slides,1
2024-02-29 17:52:20,python,10
2024-02-29 17:31:34,panda,1
2024-02-29 17:29:21,notebooks/plot_locations_and_create_strip_log.ipynb,14
2024-02-29 16:59:05,r,4
2024-02-29 16:29:34,create folders,9
2024-02-29 16:17:13,folder directory,9
2024-02-29 15:41:07,saving code,13
2024-02-29 15:31:05,jupyterlab,15
2024-02-29 14:27:09,pronounce,0
2024-02-29 14:02:05,set password,12
2024-02-29 13:30:29,apply,3
2024-02-29 13:28:18,mermaid,1
2024-02-29 13:09:08,install,10
2024-02-29 12:52:16,password,5
2024-02-29 12:40:16,kernel,13
2024-02-29 12:38:27,%run,16
2024-02-29 12:38:25,%run%,16
2024-02-29 12:31:44,uppack,0
2024-02-29 12:13:46,function documentation,13
2024-02-29 11:58:44,lan,0
2024-02-29 11:58:38,network,0
2024-02-29 11:30:55,download a plot,27
2024-02-29 11:26:45,server,14
2024-02-29 11:25:52,import notebook,30
2024-02-29 11:16:57,pip install notebook,30
2024-02-29 11:15:23,[working with markdown cells] example notebook,31
2024-02-29 11:10:31,mouse,3
2024-02-29 11:10:08,copy text,12
2024-02-29 10:23:37,token,1
2024-02-29 10:22:29,jupyter notebook list,31
2024-02-29 09:49:22,interactive window,9
2024-02-29 09:09:35,.env,1
2024-02-29 07:53:06,access control,7
2024-02-29 07:48:42,desktop,3
2024-02-29 07:44:37,install new version,19
2024-02-29 07:43:02,view print,9
2024-02-29 07:37:05,security,5
2024-02-29 06:36:42,securing a jupyter server,31
2024-02-29 06:18:37,jupyter notebook 과거버전 설치방법,31
2024-02-29 06:17:54,save ipnyb as a pdf,27
2024-02-29 06:16:48,save notebook as a pdf,31
2024-02-29 06:12:45,inf,0
2024-02-29 06:12:39,infinity,0
2024-02-29 05:40:17,quay.io,0
2024-02-29 05:39:59,quay,0
2024-02-29 05:10:25,print preview,6
2024-02-29 05:09:16,view print,9
2024-02-29 05:07:52,print view,9
2024-02-29 05:01:07,export,1
2024-02-29 01:15:21,colab,0
2024-02-29 00:57:21,extensions,10
2024-02-29 00:10:19,module not found error,15
2024-02-29 00:06:40,color,2
2024-02-28 23:44:57,collaborative,1
2024-02-28 23:20:50,strikethrough,0
2024-02-28 23:10:05,magic,3
2024-02-28 22:59:34,kernel_manager,0
2024-02-28 22:59:30,kernel_manager_class,0
2024-02-28 22:37:47,"""%%display""",6
2024-02-28 21:50:13,language,7
2024-02-28 21:32:20,download as,22
2024-02-28 20:34:14,plot,0
2024-02-28 20:34:08,latex equations,5
2024-02-28 20:32:59,la tex equations,5
2024-02-28 20:01:55,shortcuts,5
2024-02-28 19:37:04,sage math,2
2024-02-28 19:36:27,sage,0
2024-02-28 18:53:42,hyperlink,0
2024-02-28 18:34:31,remote,1
2024-02-28 18:30:49,jupyter lab,30
2024-02-28 18:30:25,append,0
2024-02-28 18:24:38,https,11
2024-02-28 18:23:26,password,2
2024-02-28 17:33:49,notebookapp,2
2024-02-28 17:33:42,notebookapp,3
2024-02-28 17:31:22,even odd,4
2024-02-28 16:58:33,print,5
2024-02-28 16:26:30,files,10
2024-02-28 16:24:56,keybinding layout,3
2024-02-28 16:24:16,directory,8
2024-02-28 15:43:56,requirements,1
2024-02-28 15:43:42,installation,4
2024-02-28 15:43:34,dependencies,3
2024-02-28 15:35:53,shortcuts,5
2024-02-28 14:20:12,downgrade,1
2024-02-28 14:20:09,downgradfe,0
2024-02-28 14:03:02,variable inspector,2
2024-02-28 13:51:43,kernel,10
2024-02-28 13:48:58,studio,0
2024-02-28 13:48:45,visual studio,2
2024-02-28 13:48:30,visual studio code,13
2024-02-28 13:43:03,markdown,11
2024-02-28 13:14:13,delete,3
2024-02-28 13:13:48,edit commands,32
2024-02-28 12:52:28,range ?,3
2024-02-28 12:46:20,{note},11
2024-02-28 12:33:49,ipywidgets,1
2024-02-28 11:59:51,conda,5
2024-02-28 11:59:28,update,3
2024-02-28 11:24:13,format,4
2024-02-28 10:33:49,markdown,11
2024-02-28 10:24:16,firebase demo,0
2024-02-28 08:48:10,change python version,14
2024-02-28 08:41:00,remote,1
2024-02-28 08:37:27,memory,3
2024-02-28 08:20:58,symmetric,0
2024-02-28 07:23:47,run,16
2024-02-28 05:56:29,extensions,10
2024-02-28 05:02:36,open(),9
2024-02-28 05:02:18,file,12
2024-02-28 04:48:27,copy,2
2024-02-28 03:53:56,code format,13
2024-02-28 03:53:43,format,4
2024-02-28 03:48:22,mermaid,1
2024-02-28 03:48:02,how to install mermaid to view maps,31
2024-02-28 03:10:35,import this,27
2024-02-28 03:05:07,update_display_data,0
2024-02-28 03:04:18,display settings,11
2024-02-28 03:04:03,display settins,7
2024-02-28 02:47:31,"""start directory""",0
2024-02-28 02:47:20,"""default folder""",0
2024-02-28 02:46:58,default folder,12
2024-02-28 02:26:14,password,2
2024-02-28 01:31:56,date formate,2
