Created Date,Query,Total Results
2024-03-06 23:57:08,find and replace,101
2024-03-06 23:30:35,edit mode,106
2024-03-06 23:28:43,keyboard shortcut,3
2024-03-06 23:28:37,keyboard shortcuts,3
2024-03-06 23:28:25,shortcuts,1
2024-03-06 21:20:48,base_url,0
2024-03-06 21:19:47,nb_prefix,0
2024-03-06 20:53:53,jupyter notebook documentation pdf,98
2024-03-06 20:21:23,to pdf,99
2024-03-06 20:03:20,nb-mermaid,2
2024-03-06 20:03:15,mermaid,0
2024-03-06 19:59:08,napari,1
2024-03-06 19:58:21,napari,1
2024-03-06 19:45:35,export,4
2024-03-06 19:24:03,logo,0
2024-03-06 19:18:16,phyton,0
2024-03-06 19:11:28,markdown,7
2024-03-06 19:10:28,path,11
2024-03-06 19:06:58,path to notebook,104
2024-03-06 17:28:53,language,17
2024-03-06 17:23:42,download as .py,74
2024-03-06 17:23:10,download as python,81
2024-03-06 17:19:13,download as,74
2024-03-06 17:17:25,share,40
2024-03-06 17:10:07,singularity,0
2024-03-06 17:09:54,overlay,0
2024-03-06 16:59:21,widget,4
2024-03-06 16:42:40,ruby,1
2024-03-06 16:40:09,jira,0
2024-03-06 16:35:40,octave,0
2024-03-06 16:19:38,"""jupyter lab""",4
2024-03-06 16:19:28,jupyter lab,88
2024-03-06 16:18:53,lab,19
2024-03-06 15:23:51,cell-toolbar,6
2024-03-06 14:50:01,repositorios,0
2024-03-06 14:49:52,panda,0
2024-03-06 14:49:49,pandas,0
2024-03-06 14:35:02,byes,0
2024-03-06 14:15:53,图像处理,0
2024-03-06 14:06:39,argparse,0
2024-03-06 14:06:35,argmarse,0
2024-03-06 14:05:56,run from command prompt,72
2024-03-06 14:05:38,downloand,0
2024-03-06 14:04:28,!pwd,2
2024-03-06 14:04:06,magic command,19
2024-03-06 14:03:21,shell command,24
2024-03-06 13:44:43,mime types,10
2024-03-06 13:31:44,insert image,7
2024-03-06 13:30:52,markdown,7
2024-03-06 13:30:06,insert image markdown,14
2024-03-06 13:19:28,image,6
2024-03-06 13:19:22,image_loader,0
2024-03-06 12:23:44,terminal,10
2024-03-06 11:56:09,import,7
2024-03-06 11:49:49,make environments,39
2024-03-06 11:48:31,environments,3
2024-03-06 11:38:20,password,0
2024-03-06 11:14:10,pyroot,0
2024-03-06 11:13:59,root,3
2024-03-06 11:11:50,license,1
2024-03-06 10:23:15,uninstall,1
2024-03-06 10:09:20,remote access,10
2024-03-06 10:07:10,debug,0
2024-03-06 09:59:11,writting code in markdown page,103
2024-03-06 09:31:22,hide,0
2024-03-06 09:14:16,ipyleaflet,0
2024-03-06 08:56:21,pylops,0
2024-03-06 08:53:44,listen,3
2024-03-06 08:34:19,license,1
2024-03-06 08:19:50,upgrade python,43
2024-03-06 08:13:02,permissions,1
2024-03-06 08:06:44,files,21
2024-03-06 07:52:25,_url =,0
2024-03-06 07:33:00,latex,5
2024-03-06 07:06:51,ipython,47
2024-03-06 07:06:07,magic,3
2024-03-06 06:58:59,inser tab,7
2024-03-06 06:58:48,inser a tab,94
2024-03-06 06:58:28,how to inser a tab,104
2024-03-06 06:57:58,tab,7
2024-03-06 06:57:38,insert tab,9
2024-03-06 06:39:35,sysml,0
2024-03-06 06:39:13,sysml language,17
2024-03-06 06:38:52,sysml language kernel,36
2024-03-06 06:38:36,sysml,0
2024-03-06 06:25:11,vali,0
2024-03-06 06:25:00,nbval,0
2024-03-06 06:14:40,introduction to pandas,99
2024-03-06 05:05:59,markdown,7
2024-03-06 04:17:50,nbextension,1
2024-03-06 03:15:09,jupyter.askforkernelrestart,0
2024-03-06 01:05:20,password,0
2024-03-06 00:56:14,dataframe,0
2024-03-05 23:17:44,%matplotlib inline,7
2024-03-05 23:17:31,%matplot,0
2024-03-05 23:14:54,how to install jupyter notebook,105
2024-03-05 22:21:36,root folder,5
2024-03-05 21:31:17,port,3
2024-03-05 20:44:51,jupyter lab,88
2024-03-05 20:27:57,how to connect to python,101
2024-03-05 20:13:48,proxy,4
2024-03-05 19:13:07,figure color,3
2024-03-05 19:12:36,color of a figure,104
2024-03-05 19:06:01,schedule,1
2024-03-05 18:38:16,change port,18
2024-03-05 17:59:13,edit mode,106
2024-03-05 17:58:24,code mode,57
2024-03-05 17:49:03,ctrl + shift + tab,0
2024-03-05 17:48:46,tool tips,15
2024-03-05 17:41:20,debugger,0
2024-03-05 17:30:38,refresh,1
2024-03-05 16:44:18,cells,5
2024-03-05 15:15:20,password,0
2024-03-05 15:13:58,kernel,32
2024-03-05 14:40:07,server,22
2024-03-05 14:25:29,seaborn,0
2024-03-05 14:24:27,kernel,32
2024-03-05 14:24:17,remote,3
2024-03-05 13:24:08,install,21
2024-03-05 13:21:06,color,1
2024-03-05 12:33:44,docker,11
2024-03-05 12:22:55,language install spaning,34
2024-03-05 12:22:29,language,17
2024-03-05 12:21:58,lenguage,0
2024-03-05 11:26:18,subcommands,1
2024-03-05 10:12:13,json schema,9
2024-03-05 07:45:50,file,25
2024-03-05 07:37:26,security,11
2024-03-05 07:37:07,cve,1
2024-03-05 07:35:07,environment,16
2024-03-05 07:26:57,wrapspawner,1
2024-03-05 07:23:31,extension,21
2024-03-05 07:19:34,extention,0
2024-03-05 07:12:10,split,6
2024-03-05 07:11:00,前端,0
2024-03-05 07:10:37,database,2
2024-03-05 07:10:19,connect database,4
2024-03-05 06:49:35,insert dataframe,3
2024-03-05 06:46:36,insert data,35
2024-03-05 06:41:20,account,2
2024-03-05 06:41:03,setting,9
2024-03-05 06:40:50,password,0
2024-03-05 05:20:31,keyboard shortcuts,3
2024-03-05 04:16:00,xelatex,0
2024-03-05 04:11:13,server,22
2024-03-05 01:46:43,create environment,26
2024-03-05 01:30:46,jar,0
2024-03-05 01:30:12,maven,0
2024-03-05 01:29:50,jar,0
2024-03-05 01:29:15,add jar,23
2024-03-05 01:28:27,remove,2
2024-03-05 01:28:12,uninstall,1
2024-03-05 00:26:22,"""hidden cells""",0
2024-03-05 00:26:06,hidden cells,6
2024-03-04 23:55:43,show line number,107
2024-03-04 23:55:39,show linr number,106
2024-03-04 23:55:35,show linr numnrt,106
2024-03-04 21:35:07,environment variables,19
2024-03-04 19:52:21,kotlin,0
2024-03-04 19:45:52,jupyterlite,12
2024-03-04 19:45:39,jupyterlight,0
2024-03-04 19:27:56,token,1
2024-03-04 19:27:47,security,11
2024-03-04 18:54:56,password,0
2024-03-04 18:54:30,loggin,0
2024-03-04 18:23:47,pandas,0
2024-03-04 18:22:42,install pyarrow,21
2024-03-04 18:22:30,pyarrow,0
2024-03-04 18:21:06,!pip install --upgrade pip,24
2024-03-04 18:20:49,!,0
2024-03-04 17:33:18,kotlin,0
2024-03-04 17:31:59,kernel,32
2024-03-04 16:48:47,bah,0
2024-03-04 16:14:25,import pandas,7
2024-03-04 16:13:45,access pandas,7
2024-03-04 16:05:58,jupyter-notebook,89
2024-03-04 15:46:11,passwd,0
2024-03-04 15:28:26,password,0
2024-03-04 14:28:03,html,15
2024-03-04 14:19:41,zh,0
2024-03-04 14:19:32,langpack,0
2024-03-04 14:14:00,language,17
2024-03-04 14:13:38,langch,0
2024-03-04 14:13:31,中文,0
2024-03-04 14:13:28,、中文,0
2024-03-04 14:13:22,c中文,14
2024-03-04 14:13:14,china,0
2024-03-04 14:06:18,log in,93
2024-03-04 13:56:35,install library,29
2024-03-04 13:44:49,keymap,0
2024-03-04 13:44:32,key,5
2024-03-04 12:41:28,mustafamuratcoskun,0
2024-03-04 12:38:59,jupyter notebook,89
2024-03-04 12:37:29,julia1.5.1,0
2024-03-04 12:37:09,julia1.5.1,0
2024-03-04 12:17:12,anaconda,5
2024-03-04 11:55:35,mac,4
2024-03-04 11:13:30,docker,11
2024-03-04 11:08:06,ellipse,0
2024-03-04 11:07:41,ellips,0
2024-03-04 11:01:51,markdown,7
2024-03-04 10:48:22,linear,0
2024-03-04 10:47:30,ipyparallel,4
2024-03-04 10:46:41,ipywidgets,15
2024-03-04 10:28:21,法华寺,0
2024-03-04 10:25:37,ipydatagrid,0
2024-03-04 10:14:39,notebook 6.5.2,63
2024-03-04 09:38:34,extension,21
2024-03-04 09:35:36,%% commands,11
2024-03-04 09:12:50,kernel_interrupt_mode,0
2024-03-04 08:51:14,settings,7
2024-03-04 08:48:15,cache,4
2024-03-04 08:18:51,license,1
2024-03-04 07:51:57,mac,4
2024-03-04 07:12:14,keyboard shortcuts,3
2024-03-04 06:59:30,autocomplete,2
2024-03-04 06:58:41,cull,0
2024-03-04 06:01:37,scala,0
2024-03-04 05:25:31,variable,7
2024-03-04 03:31:58,code formatting,59
2024-03-04 03:31:47,formatting,8
2024-03-04 03:05:49,pip,17
2024-03-04 02:25:06,privacy policy,5
2024-03-04 02:24:39,privacy,1
2024-03-04 02:24:16,data processing agreement,33
2024-03-04 01:17:44,magic,3
2024-03-04 01:13:16,python libraries,44
2024-03-04 01:11:59,python libraries,44
2024-03-04 01:11:41,what are libraries,79
2024-03-04 01:11:23,libraries,6
2024-03-04 01:11:17,liraries,0
2024-03-04 01:06:42,latex,5
2024-03-04 01:04:10,latex,5
2024-03-04 00:47:25,slide,0
2024-03-04 00:21:32,jupyter_notebook_config.py,1
2024-03-03 22:30:40,venv,1
2024-03-03 22:22:36,version,20
2024-03-03 20:57:53,average,0
2024-03-03 20:20:04,hide,0
2024-03-03 20:11:43,path to a file,105
2024-03-03 19:24:20,collaborative,4
2024-03-03 19:24:17,colaborative,0
2024-03-03 19:24:12,colaboratve,0
2024-03-03 19:24:09,collab,0
2024-03-03 18:35:17,julia,5
2024-03-03 18:34:57,language,17
2024-03-03 16:36:52,themes,3
2024-03-03 11:56:35,gpu,0
2024-03-03 11:37:29,python,42
2024-03-03 11:36:37,jupiter,2
2024-03-03 11:02:28,codes,0
2024-03-03 11:02:22,#q1,0
2024-03-03 11:02:13,jypter,0
2024-03-03 10:24:06,installation pip,27
2024-03-03 10:23:39,install,21
2024-03-03 08:18:06,python,42
2024-03-03 07:52:13,decode,1
2024-03-03 07:52:07,aztec,0
2024-03-03 07:11:03,encoding utf-8,10
2024-03-03 07:06:25,median,0
2024-03-03 07:06:00,median,0
2024-03-03 07:05:38,medina,0
2024-03-03 05:29:32,extension,21
2024-03-03 04:13:01,indent,0
2024-03-03 03:13:53,extensions,15
2024-03-03 03:13:46,bextensions,0
2024-03-03 03:12:11,jupyter-contrib-nbextensions,85
2024-03-03 03:11:28,pip install jupyter-contrib-nbextensions,88
2024-03-03 02:35:30,knime,0
2024-03-03 01:00:29,password,0
2024-03-03 00:57:46,password,0
2024-03-02 23:52:06,jupyter dashboard,87
2024-03-02 23:51:38,dashboard,10
2024-03-02 22:24:07,jupyter on replit,107
2024-03-02 21:06:57,variables,7
2024-03-02 19:42:11,enviroment variables,7
2024-03-02 18:17:12,404 get,25
2024-03-02 18:16:56,connect with vm,74
2024-03-02 17:44:29,server,22
2024-03-02 17:05:38,title,4
2024-03-02 16:17:08,workspace,0
2024-03-02 15:59:26,timeit,0
2024-03-02 15:51:29,setup server,27
2024-03-02 15:51:23,visit server,24
2024-03-02 15:49:41,server,22
2024-03-02 15:09:02,remote,3
2024-03-02 14:36:06,set environment,24
2024-03-02 14:21:39,upload file,26
2024-03-02 13:50:52,extension,21
2024-03-02 13:39:50,list of % commands,101
2024-03-02 13:39:43,%%,0
2024-03-02 13:39:31,magic,3
2024-03-02 13:39:10,bash,2
2024-03-02 13:31:26,venv,1
2024-03-02 13:11:03,reveal,0
2024-03-02 13:10:55,slides,3
2024-03-02 12:20:11,install,21
2024-03-02 11:38:42,problems with square parentesi,73
2024-03-02 11:36:25,[],0
2024-03-02 11:27:29,tag,3
2024-03-02 10:08:30,maixll-dock,0
2024-03-02 10:08:07,m2dock,0
2024-03-02 09:58:02,server,22
2024-03-02 08:51:10,test,11
2024-03-02 08:51:04,pytest,0
2024-03-02 08:43:08,nbdime,2
2024-03-02 08:32:47,text,13
2024-03-02 08:31:48,mark text,17
2024-03-02 08:08:16,connect to webservice,99
2024-03-02 07:12:01,debug,0
2024-03-02 06:39:03,kaggle,0
2024-03-02 05:20:59,jupyterla,0
2024-03-02 04:38:51,kiligin,0
2024-03-02 03:08:18,/data/js95,32
2024-03-02 02:59:58,text size,13
2024-03-02 02:58:28,shortcut,2
2024-03-02 01:56:07,err no2,1
2024-03-02 01:43:34,directory,20
2024-03-01 23:17:39,c++,14
2024-03-01 23:16:35,ipykernel install,27
2024-03-01 21:40:06,project,46
2024-03-01 21:28:45,token,1
2024-03-01 21:22:40,languages,12
2024-03-01 21:11:11,trust,0
2024-03-01 20:50:10,--port=8888,4
2024-03-01 19:19:38,type hints,13
2024-03-01 18:05:08,installing,11
2024-03-01 17:41:32,markdown,7
2024-03-01 17:39:30,markdown,7
2024-03-01 17:38:42,language,17
2024-03-01 17:38:34,token,1
2024-03-01 16:47:36,"# import کتابخانه مورد نیاز import matplotlib.pyplot as plt  # تعریف مختصات ستاره x = [1, 2, 4, 1, 3] y = [4, 3, 2, 1, 1]  # ترسیم ستاره plt.figure() plt.plot(x, y) plt.show()",80
2024-03-01 16:41:27,nbextensions,2
2024-03-01 15:55:31,scheduler,2
2024-03-01 15:49:07,covert to pdf,99
2024-03-01 15:41:16,keyboard,2
2024-03-01 14:50:06,encoding utf-8,10
2024-03-01 14:45:45,uninstall,1
2024-03-01 14:37:34,cell toolbar,6
2024-03-01 14:26:50,python crash course,44
2024-03-01 14:09:36,uninstall,1
2024-03-01 13:22:41,docker,11
2024-03-01 12:38:13,%run,27
2024-03-01 12:29:06,password,0
2024-03-01 11:43:33,password,0
2024-03-01 11:43:24,passwd,0
2024-03-01 11:31:13,fonction,0
2024-03-01 11:25:14,pivot,0
2024-03-01 11:25:06,pivot table,4
2024-03-01 11:21:16,installation using conda,50
2024-03-01 11:21:05,conda,11
2024-03-01 09:54:16,size,0
2024-03-01 09:54:08,.size,0
2024-03-01 09:15:59,grading,3
2024-03-01 08:48:06,to display line number,101
2024-03-01 08:47:44,line number,19
2024-03-01 08:47:33,line #,13
2024-03-01 08:45:42,new,54
2024-03-01 07:50:05,url,8
2024-03-01 07:05:55,grading,3
2024-03-01 05:59:49,colab,5
2024-03-01 05:52:12,startup,1
2024-03-01 05:27:13,refers to a non-existing file,105
2024-03-01 05:02:38,r,10
2024-03-01 03:56:21,plot.,1
2024-03-01 03:37:12,recover,0
2024-03-01 03:37:06,delete,1
2024-03-01 03:36:49,deletes files,21
2024-03-01 03:07:56,pip,17
2024-03-01 02:48:39,%%timeit,0
2024-03-01 02:41:49,unin,0
2024-03-01 02:41:22,uninstall,1
2024-03-01 02:34:28,codecellconfig,0
2024-03-01 02:34:11,notebook-extension,69
2024-03-01 02:04:09,time,26
2024-03-01 01:27:16,python,42
2024-03-01 01:12:27,cron,0
2024-03-01 01:00:25,deeplearning.ai,0
2024-03-01 00:59:51,%matplotlib inline,7
2024-03-01 00:09:47,console,8
2024-02-29 23:51:52,remote kernels,30
2024-02-29 23:51:41,kernels,28
2024-02-29 23:11:21,title,4
2024-02-29 23:11:15,subtitle,0
2024-02-29 22:58:36,kernelspecmanager,0
2024-02-29 22:19:18,environment variables,19
2024-02-29 21:47:48,clear output,14
2024-02-29 20:23:14,cite,1
2024-02-29 20:14:25,ipython,47
2024-02-29 20:11:40,nbextension,1
2024-02-29 19:37:20,highlighting of matching parentheses,101
2024-02-29 19:37:03,nbextension,1
2024-02-29 19:33:03,brackets highlighting,0
2024-02-29 19:32:50,disable brackets highlighting,1
2024-02-29 19:24:15,samples,0
2024-02-29 19:23:57,matplotlib,4
2024-02-29 19:07:08,display,3
2024-02-29 17:03:43,comments,10
2024-02-29 16:36:56,sql union,1
2024-02-29 16:33:38,display,3
2024-02-29 16:16:00,squared,0
2024-02-29 16:15:55,brackets,0
2024-02-29 16:03:52,languages,12
2024-02-29 15:10:37,go into definition,33
2024-02-29 14:43:56,pandas and preprocssing in scikit-learn,102
2024-02-29 14:43:36,pandas and preprocssing,100
2024-02-29 14:40:48,dataframe,0
2024-02-29 14:21:34,%,0
2024-02-29 14:11:26,ipython terminal,52
2024-02-29 14:10:31,timeline,1
2024-02-29 14:10:08,file modified history,26
2024-02-29 14:10:04,file save modified history,26
2024-02-29 14:09:52,file save history,26
2024-02-29 12:06:50,token,1
2024-02-29 12:06:34,downgrade jupyter,85
2024-02-29 12:06:34,downhgrade jupyter,85
2024-02-29 09:35:03,matplotlib,4
2024-02-29 09:34:48,matlibplot,0
2024-02-29 09:34:42,matlab,1
2024-02-29 08:46:08,jupyterlab-lsp,40
2024-02-29 08:45:29,lsp,4
2024-02-29 08:24:57,парсинг,0
2024-02-29 08:24:42,parsing,0
2024-02-29 08:18:12,memory,2
2024-02-29 08:17:46,内存,0
2024-02-29 08:16:38,!rm,1
2024-02-29 08:14:36,!rm,1
2024-02-29 07:46:54,select kernel,33
2024-02-29 07:46:28,jupyter hub docker,86
2024-02-29 06:46:30,r,10
2024-02-29 06:25:07,_ctypes,0
2024-02-29 06:24:52,modulenotfounderror: no module named '_ctypes',29
2024-02-29 06:21:49,panda,0
2024-02-29 06:21:44,pands,0
2024-02-29 06:15:06,jupyter notebook,89
2024-02-29 05:33:58,jupyter hub,85
2024-02-29 05:31:15,virtual environment,46
2024-02-29 05:00:26,lsp,4
2024-02-29 03:23:18,structural equation model,4
2024-02-29 03:18:27,virtual environment,46
2024-02-29 03:07:31,remote,3
2024-02-29 02:43:23,home,6
2024-02-29 02:28:28,extention,0
2024-02-29 02:11:49,pass,7
2024-02-29 01:50:36,line numbers,13
2024-02-29 01:50:31,linenumbers,0
2024-02-29 01:50:20,linenumber,0
2024-02-29 01:49:03,number,11
2024-02-29 00:32:15,extending,2
2024-02-29 00:29:46,open config file,51
2024-02-29 00:28:01,config width 100%,12
2024-02-29 00:27:36,config width,10
2024-02-29 00:27:21,width,1
2024-02-28 23:29:04,micropython,0
2024-02-28 23:28:25,esp32,0
2024-02-28 23:27:32,esp,0
2024-02-28 22:56:58,password,0
2024-02-28 21:37:57,widgets,14
2024-02-28 21:12:07,terminal,10
2024-02-28 20:47:10,virtual env,35
2024-02-28 20:40:22,code completion,56
2024-02-28 19:48:42,change directory,27
2024-02-28 19:48:00,directory,20
2024-02-28 18:56:58,cell tags,10
2024-02-28 18:41:42,hide code,56
2024-02-28 18:23:12,virtual,33
2024-02-28 18:22:18,create notebook from terminal,90
2024-02-28 18:19:41,terminal,10
2024-02-28 17:54:56,notebook examples,67
2024-02-28 17:54:08,stable,3
2024-02-28 17:15:30,debugging,1
2024-02-28 16:28:49,ipynb,9
2024-02-28 16:28:46,ipynb_checkpoint,0
2024-02-28 16:28:44,ipynb_checkpoints,0
2024-02-28 16:24:28,dictionary,0
2024-02-28 16:23:36,dictionary,0
2024-02-28 16:13:41,csv,1
2024-02-28 16:13:22,csv file change,33
2024-02-28 16:11:50,dictionary,0
2024-02-28 16:11:04,dictionary,0
2024-02-28 16:09:54,dictionary,0
2024-02-28 16:01:01,dictionary,0
2024-02-28 14:32:15,"""working directory""",1
2024-02-28 14:31:56,working directory,36
2024-02-28 14:06:07,html,15
2024-02-28 14:05:35,style,6
2024-02-28 14:05:21,css,1
2024-02-28 13:34:08,collaborat*,8
2024-02-28 13:33:26,collaboration,4
2024-02-28 12:52:05,vscode,1
2024-02-28 12:46:45,add r kernel,47
2024-02-28 11:57:44,input,10
2024-02-28 11:37:11,custom authenticator,12
2024-02-28 10:16:46,extensions,15
2024-02-28 10:13:38,conda environment,23
2024-02-28 10:13:35,condn environment,16
2024-02-28 10:13:15,environment,16
2024-02-28 10:04:18,menufactory,0
2024-02-28 10:03:29,c.serverapp.local_hostnames,0
2024-02-28 09:59:32,extension,21
2024-02-28 09:45:46,the kernel for cifar10/cifar10.ipynb appears to have died. it will restart automatically.,107
2024-02-28 08:32:01,kernel,32
2024-02-28 08:19:08,怎么进入,0
2024-02-28 08:16:04,matplotlib,4
2024-02-28 08:15:42,import matplotlib.pyplot as plt,72
2024-02-28 08:15:20,matplot,0
2024-02-28 07:37:29,max,0
2024-02-28 07:37:19,sam,0
2024-02-28 07:36:33,python iterabili,42
2024-02-28 07:36:15,iterable,0
2024-02-28 07:34:32,iterabili,0
2024-02-28 07:03:54,python,42
2024-02-28 06:54:09,kernel.json,1
2024-02-28 06:53:26,kernelspec,2
2024-02-28 06:49:31,hdf5,5
2024-02-28 06:30:53,css,1
2024-02-28 04:45:21,'standard deviation',7
2024-02-28 04:45:05,standard deviation,7
2024-02-28 04:43:48,keyboard shortcut,3
2024-02-28 04:43:34,keyboard,2
2024-02-28 04:16:51,shortcuts,1
2024-02-28 04:15:47,install,21
2024-02-28 03:28:22,r,10
2024-02-28 03:25:16,notebook password,63
2024-02-28 03:24:42,jupyter notebook,89
2024-02-28 03:24:18,password,0
2024-02-28 02:00:05,classification,0
2024-02-28 01:32:38,octave,0
2024-02-28 01:24:18,python,42
2024-02-27 23:28:23,open notebook,78
2024-02-27 23:23:50,enviornment,0
2024-02-27 22:50:01,markdown,7
2024-02-27 22:00:43,markdown,7
2024-02-27 21:05:27,file format,60
2024-02-27 20:29:52,ydata-profiling,0
2024-02-27 20:10:23,user guide,51
2024-02-27 20:00:42,syntax,5
2024-02-27 19:48:30,sso,0
2024-02-27 18:42:29,memory,2
2024-02-27 18:36:13,encoding,0
2024-02-27 18:36:06,utf-8 encoding,10
2024-02-27 18:12:29,password,0
2024-02-27 18:11:05,cos,0
2024-02-27 17:51:01,auth_state,0
2024-02-27 17:50:57,pre_spawn_start,0
2024-02-27 17:44:53,accessibility,9
2024-02-27 17:34:09,classification,0
2024-02-27 17:11:27,arcgis,0
2024-02-27 17:11:00,arcgis online,4
2024-02-27 16:36:54,untitled folder,3
2024-02-27 16:15:22,completition,0
2024-02-27 16:15:13,autocompletition,0
2024-02-27 16:12:41,r,10
2024-02-27 15:38:10,http://kpk-nnga.sinp.msu.ru/data/uploads/nnga-seminar-python.ipynb,38
2024-02-27 15:17:31,español,0
2024-02-27 15:17:02,algebra,0
2024-02-27 15:16:54,álgebra,0
2024-02-27 15:16:37,cálculo,1
2024-02-27 15:16:29,calculo,0
2024-02-27 14:39:57,pygments,0
2024-02-27 13:38:07,kernel port,33
2024-02-27 13:13:41,shortcut,2
2024-02-27 13:13:26,keyboard,2
2024-02-27 13:13:22,keybaord,0
2024-02-27 12:33:43,optional lab brief introduction to python,101
2024-02-27 11:55:04,install,21
2024-02-27 11:50:48,keyboard,2
2024-02-27 11:50:44,keybaord,0
2024-02-27 11:31:22,extensions,15
2024-02-27 10:19:29,r,10
2024-02-27 09:15:17,object storage,5
2024-02-27 09:15:17,object st#,3
2024-02-27 09:15:17,s3,1
2024-02-27 09:15:16,bucket,0
2024-02-27 09:14:58,remote,3
2024-02-27 09:14:57,server,22
2024-02-27 09:14:47,jupyterlab-execute-time,59
2024-02-27 08:37:22,input,10
2024-02-27 07:16:05,application.logging_config,0
2024-02-27 07:12:03,logging_config,0
2024-02-27 07:11:44,jupyterapp,0
2024-02-27 07:11:38,jupyterapp.logging_config,0
2024-02-27 06:57:36,大苏打,0
2024-02-27 06:50:27,bash,2
2024-02-27 06:43:47,pygcp,0
2024-02-27 06:16:02,menufactory,0
2024-02-27 05:41:14,mojo,0
2024-02-27 05:03:10,enable intellisense,4
2024-02-27 04:12:27,file,25
2024-02-27 04:07:36,file,25
2024-02-27 03:42:55,extension,21
2024-02-27 03:08:51,kernel,32
2024-02-27 03:08:17,open from path,75
2024-02-27 02:35:24,visual studio,3
2024-02-27 02:35:20,visutal,0
2024-02-27 02:35:03,vscode,1
2024-02-27 02:33:28,nginx,0
2024-02-27 02:00:18,moving average forecast,3
2024-02-27 01:31:56,rbac,0
2024-02-27 01:31:49,hub rbac,8
2024-02-27 00:19:50,venv,1
2024-02-27 00:19:17,python runtime,44
2024-02-27 00:03:19,classic notebook?,63
2024-02-27 00:01:59,happen,5
2024-02-26 22:18:50,hide,0
2024-02-26 21:35:31,display,3
2024-02-26 21:11:43,how to download .ipynb file to.pdf file foormat,100
2024-02-26 20:14:58,clear,4
2024-02-26 20:14:55,clean,2
2024-02-26 20:14:49,reset,1
2024-02-26 19:24:13,changelog,5
2024-02-26 18:48:12,version,20
2024-02-26 18:27:24,oop,0
2024-02-26 18:26:58,object oriented programming,11
2024-02-26 18:24:55,how to upload folder,99
2024-02-26 18:24:23,upload folder,5
2024-02-26 18:19:54,candel,0
2024-02-26 18:19:49,candle,0
2024-02-26 18:13:18,utils,1
2024-02-26 18:13:11,sample_batch,0
2024-02-26 17:53:57,keyboard shortcuts,3
2024-02-26 17:43:06,widgets,14
2024-02-26 17:41:41,library path,19
2024-02-26 17:31:25,threading jupyter lab,88
2024-02-26 17:31:02,threading,0
2024-02-26 17:17:59,resourceusedisplay,0
2024-02-26 17:14:58,voila,7
2024-02-26 17:14:06,kill port:8888,5
2024-02-26 17:12:59,latex,5
2024-02-26 16:58:50,tags,5
2024-02-26 16:51:47,port,3
2024-02-26 16:16:54,cannot open a new file,95
2024-02-26 16:16:42,permission,2
2024-02-26 16:06:34,dictionary,0
2024-02-26 15:48:43,nbconvert,10
2024-02-26 15:36:08,widgets,14
2024-02-26 15:21:35,voice assistant,1
2024-02-26 15:19:46,joupyter notebook,63
2024-02-26 14:46:22,nbextension,1
2024-02-26 14:24:57,cell types,14
2024-02-26 14:04:43,%autoreload,0
2024-02-26 14:00:13,download notebook,64
2024-02-26 13:59:47,download,5
2024-02-26 13:55:45,input,10
2024-02-26 13:37:08,markdown cell,12
2024-02-26 13:36:52,kernel,32
2024-02-26 13:25:22,change directory,27
2024-02-26 13:25:10,directory,20
2024-02-26 12:35:44,virtual environment,46
2024-02-26 12:35:36,venv,1
2024-02-26 12:28:55,sql,1
2024-02-26 11:34:44,cmd,0
2024-02-26 11:06:50,delimit,0
2024-02-26 10:04:38,cell types,14
2024-02-26 09:45:08,delete failed,3
2024-02-26 09:44:53,api,8
2024-02-26 09:44:49,permission denied,2
2024-02-26 09:35:13,keyboard shortcuts,3
2024-02-26 09:15:37,copy cell,11
2024-02-26 08:28:48,markdown size,7
2024-02-26 08:28:27,markdown,7
2024-02-26 08:16:24,docker,11
2024-02-26 07:34:40,c.notebookapp,0
2024-02-26 07:02:21,pandas,0
2024-02-26 06:54:42,jupyter_notebook_config.py,1
2024-02-26 06:35:15,lsp,4
2024-02-26 06:30:43,raspberry,0
2024-02-26 06:30:29,raspberry pi,0
2024-02-26 06:25:17,datalayer,1
2024-02-26 06:22:48,python-markdown server,56
2024-02-26 06:22:16,python-markdown,44
2024-02-26 05:40:14,plotly,3
2024-02-26 05:29:02,nbextension,1
2024-02-26 03:48:12,environment variable,18
2024-02-26 03:10:02,licensing,0
2024-02-26 02:59:49,log,2
2024-02-26 02:47:01,ipython,47
2024-02-26 01:22:06,embed,2
2024-02-26 01:11:53,r,10
2024-02-26 00:59:16,pdf,5
2024-02-26 00:47:12,license,1
2024-02-26 00:42:06,my python,45
2024-02-25 22:46:57,conda,11
2024-02-25 20:11:28,debug,0
2024-02-25 19:42:59,print,11
2024-02-25 19:06:10,upgrade,2
2024-02-25 18:33:33,language,17
2024-02-25 18:32:30,debug,0
2024-02-25 18:17:21,pip,17
2024-02-25 18:16:41,install package,24
2024-02-25 17:51:58,open new console,68
2024-02-25 17:51:27,new console,59
2024-02-25 17:49:55,debugging,1
2024-02-25 17:43:08,irkernel,3
2024-02-25 17:00:57,cmd,0
2024-02-25 14:39:53,logo,0
2024-02-25 13:49:39,split cells,9
2024-02-25 13:14:31,virtual environments,35
2024-02-25 12:42:24,input,10
2024-02-25 11:06:49,extension,21
2024-02-25 10:32:39,fake,0
2024-02-25 10:31:55,faker,0
2024-02-25 10:22:04,matplotlib,4
2024-02-25 10:19:12,text cell,18
