Created Date,Query,Total Results
2023-12-18 16:36:37,html,24
2023-12-18 16:15:20,rlap,0
2023-12-18 15:30:16,jupyter-labextension,42
2023-12-18 15:25:52,anyio,0
2023-12-18 14:59:24,programming,4
2023-12-18 14:33:56,commercial,0
2023-12-18 14:18:00,labapp.token,0
2023-12-18 14:17:43,uninstall jupyterlab,2223
2023-12-18 14:17:20,"""notebook-dir""",1
2023-12-18 14:17:09,notebook-dir,198
2023-12-18 14:06:40,protect,1
2023-12-18 14:06:22,lock,3
2023-12-18 14:05:50,lock cell,30
2023-12-18 14:05:41,python 3.8,21
2023-12-18 14:03:32,version,16
2023-12-18 13:44:55,virtual environments,7
2023-12-18 13:44:43,environments,5
2023-12-18 13:44:35,venv,0
2023-12-18 12:58:16,language,18
2023-12-18 12:56:43,plantcv,0
2023-12-18 12:45:41,new user,48
2023-12-18 12:43:06,markdown,27
2023-12-18 12:35:35,terminalmanager,4
2023-12-18 12:16:48,undelete,0
2023-12-18 11:57:40,"""active directory""",0
2023-12-18 11:57:26,active directory,26
2023-12-18 11:50:09,query,3
2023-12-18 11:49:40,and,56
2023-12-18 11:14:26,virtual environment,15
2023-12-18 11:13:52,environment,13
2023-12-18 10:52:02,webpack,5
2023-12-18 10:49:52,jupyterlab host,2157
2023-12-18 10:35:18,paython,0
2023-12-18 10:17:51,cull,0
2023-12-18 09:53:47,"""cell tag""",1
2023-12-18 09:53:29,"""cell tags""",3
2023-12-18 09:53:10,cell tags,30
2023-12-18 09:32:45,tree view,23
2023-12-18 09:24:07,changelog,2
2023-12-18 09:11:01,app.shell.add,3
2023-12-18 08:53:25,autoreload,0
2023-12-18 08:51:10,bash,4
2023-12-18 08:47:45,context-menu,21
2023-12-18 08:46:18,service,3
2023-12-18 08:41:43,toolbar,4
2023-12-18 08:41:22,extension,19
2023-12-18 08:40:40,filebrowser,4
2023-12-18 08:32:04,ssl,1
2023-12-18 08:21:08,dev-mode,25
2023-12-18 08:10:34,certificate,0
2023-12-18 08:04:42,codecellconfig,0
2023-12-18 07:40:17,watch,5
2023-12-18 07:36:35,notebook_dir,0
2023-12-18 07:36:25,c.spawner.notebook_dir,0
2023-12-18 06:16:07,download jupyterlab,2157
2023-12-18 05:50:48,token,8
2023-12-18 03:57:36,intro_prompt_design.ipynb,0
2023-12-18 03:40:48,bash,4
2023-12-18 03:38:23,markdown,27
2023-12-18 03:37:53,charts,1
2023-12-18 03:37:37,data visualization,21
2023-12-18 03:37:20,table content,29
2023-12-18 03:22:57,configmanager,0
2023-12-18 03:22:42,autoclose,1
2023-12-18 02:34:47,package_json.tar.gz,0
2023-12-18 02:12:03,base_url,1
2023-12-18 01:50:41,code in r,56
2023-12-18 01:41:30,token login,8
2023-12-18 01:41:00,token env,10
2023-12-18 01:38:38,extensions,25
2023-12-18 01:35:42,deep,0
2023-12-18 01:35:37,deepwalk,0
2023-12-18 01:34:03,nbconvert,5
2023-12-18 01:30:47,panel,19
2023-12-18 01:25:12,language\,18
2023-12-18 01:22:10,extensions,25
2023-12-18 01:20:36,language,18
2023-12-17 22:42:45,shortcut,9
2023-12-17 22:10:15,xeus,2
2023-12-17 22:10:09,c++,18
2023-12-17 21:54:58,sandboxing,0
2023-12-17 21:07:43,font family,6
2023-12-17 20:58:46,run in background,57
2023-12-17 20:57:51,headless,0
2023-12-17 20:44:40,font,4
2023-12-17 20:38:13,table of contents,74
2023-12-17 19:55:34,r kernel,39
2023-12-17 18:47:45,security,7
2023-12-17 18:32:05,linking,3
2023-12-17 17:27:53,latex,12
2023-12-17 17:27:27,equations,3
2023-12-17 17:02:06,configuration,17
2023-12-17 16:54:32,docker,2
2023-12-17 16:53:45,import python library,27
2023-12-17 16:52:59,import python,26
2023-12-17 16:23:37,tkinter,0
2023-12-17 15:51:25,copy,18
2023-12-17 15:08:08,port,2
2023-12-17 14:55:00,remote access,22
2023-12-17 14:54:42,remote,5
2023-12-17 14:54:32,proxy server,26
2023-12-17 14:51:55,proxy,2
2023-12-17 13:51:29,change default browser,62
2023-12-17 13:51:07,change server,39
2023-12-17 13:30:48,h,8
2023-12-17 13:30:41,hh,0
2023-12-17 13:22:39,ipywidgets,3
2023-12-17 11:24:48,urlerror: <urlopen error [errno 11001] getaddrinfo failed>,11
2023-12-17 10:11:33,ai,1
2023-12-17 10:11:29,ki,0
2023-12-17 10:11:23,neuronal,0
2023-12-17 07:51:27,anaconda,2
2023-12-17 06:22:26,source,22
2023-12-17 06:05:17,setcellsource,0
2023-12-17 04:57:03,lab,19
2023-12-16 23:54:38,file save error,44
2023-12-16 23:54:13,forbidden,0
2023-12-16 23:53:35,file save error forbidden,44
2023-12-16 22:43:28,vim,4
2023-12-16 22:26:57,teminals,0
2023-12-16 22:26:40,teminal,0
2023-12-16 22:19:51,current version,33
2023-12-16 19:39:40,"""preferred-dir""",2
2023-12-16 19:38:23,"""notebook-dir""",1
2023-12-16 19:38:13,notebook-dir,194
2023-12-16 19:33:59,notebook_dir,0
2023-12-16 19:17:05,default folder,49
2023-12-16 19:16:28,work directory,31
2023-12-16 17:02:56,snippets,1
2023-12-16 15:12:47,vscode jupyter extension,176
2023-12-16 15:12:24,jupyter extension,176
2023-12-16 15:12:02,jupyter extersion,42
2023-12-16 10:58:05,install packages,21
2023-12-16 10:57:55,instal packages,18
2023-12-16 10:38:31,jupyter-lab-script.py download,42
2023-12-16 10:38:17,jupyter-lab-script.py,41
2023-12-16 10:01:32,embedding images,12
2023-12-16 09:54:49,set working directory,36
2023-12-16 08:37:12,snippet,2
2023-12-16 08:17:28,dir,4
2023-12-16 08:15:46,snippets,1
2023-12-16 08:15:36,snip,0
2023-12-16 08:12:42,jupyterlabpluginwhitelist,0
2023-12-16 08:07:53,deactivateplugin,0
2023-12-16 08:07:46,deactive,0
2023-12-16 07:45:38,activechanged1,0
2023-12-16 07:41:18,activechanged,0
2023-12-16 07:40:44,--no-server,36
2023-12-16 07:40:31,no-server,36
2023-12-16 07:40:23,server,25
2023-12-16 07:40:18,servver,0
2023-12-16 07:38:46,current version of jupyter lab,56
2023-12-16 07:38:14,current version,34
2023-12-16 07:33:56,neper,0
2023-12-16 06:34:00,launcher,23
2023-12-16 06:26:44,advanced settings editor,39
2023-12-16 06:26:20,launcher,23
2023-12-16 05:48:09,syntax highlightning,12
2023-12-16 05:47:55,syntax,12
2023-12-16 05:47:47,highlight,1
2023-12-16 04:36:50,environment,12
2023-12-16 03:59:08,config,9
2023-12-16 01:54:03,debugger,104
2023-12-16 00:05:48,ipython,5
2023-12-15 23:51:11,shut down,11
2023-12-15 23:41:51,update,18
2023-12-15 23:08:48,docker,3
2023-12-15 22:52:45,python version,25
2023-12-15 22:47:56,theme,14
2023-12-15 22:14:37,emacs,2
2023-12-15 21:10:51,collapse selected code,39
2023-12-15 21:10:50,collapse cell,33
2023-12-15 20:16:19,pre-built,15
2023-12-15 19:39:38,environment,17
2023-12-15 19:39:27,discovery,3
2023-12-15 19:39:20,conda_envs_path,0
2023-12-15 19:26:14,rebuild,6
2023-12-15 19:21:35,autocompletion,1
2023-12-15 19:21:02,autocomplete,1
2023-12-15 19:20:51,intellisense,0
2023-12-15 19:19:35,intellisense,0
2023-12-15 18:42:07,font,4
2023-12-15 17:13:45,environment,15
2023-12-15 16:46:17,/notebooks/c1_w1_lab04_gradient_descent_soln.ipynb,21
2023-12-15 16:19:04,browser,24
2023-12-15 16:16:38,browser,33
2023-12-15 15:15:41,kernel,52
2023-12-15 15:15:01,token,8
2023-12-15 15:08:04,shut down,11
2023-12-15 14:33:05,download as python-datei,33
2023-12-15 14:21:55,show line numbers,25
2023-12-15 14:20:54,line number,22
2023-12-15 14:16:43,jest,4
2023-12-15 13:55:38,jest,4
2023-12-15 13:29:35,kernel,37
2023-12-15 12:52:54,tittle,0
2023-12-15 12:52:43,markdown,25
2023-12-15 11:04:02,app,13
2023-12-15 11:03:01,codemirror,63
2023-12-15 09:40:57,docmanager,39
2023-12-15 09:15:10,multiple user,43
2023-12-15 09:15:08,labextensions,3
2023-12-15 08:57:43,restart,7
2023-12-15 08:30:09,starting,7
2023-12-15 08:29:14,lanage,0
2023-12-15 08:21:41,password,3
2023-12-15 06:05:30,lab-location,21
2023-12-15 06:02:51,shortcuts,13
2023-12-15 05:56:18,lab-location,21
2023-12-15 05:35:05,key binding,13
2023-12-15 05:34:37,shortcut,9
2023-12-15 03:48:34,labextensions,3
2023-12-15 03:39:36,r packages,19
2023-12-15 03:22:57,mermaid,6
2023-12-15 01:59:38,kernel,38
2023-12-15 01:44:20,h2o,0
2023-12-15 00:53:00,terminal,11
2023-12-15 00:16:09,font size cell output,33
2023-12-15 00:15:38,font size,8
2023-12-15 00:12:27,cell output font size,33
2023-12-14 22:33:15,jupyterlab_dir,1
2023-12-14 21:26:22,math,4
2023-12-14 21:26:17,oct,1
2023-12-14 21:26:13,octave,0
2023-12-14 20:30:11,tab completion,22
2023-12-14 20:23:31,uninstall,4
2023-12-14 20:03:17,api,18
2023-12-14 20:03:07,content,22
2023-12-14 18:10:03,token,8
2023-12-14 18:10:01,password,3
2023-12-14 18:10:00,credentials,1
2023-12-14 17:53:01,scheduler,0
2023-12-14 17:39:05,font,2
2023-12-14 17:38:34,font-family,2
2023-12-14 17:38:11,font,2
2023-12-14 17:25:45,preferred-dir,8
2023-12-14 16:58:33,stop,2
2023-12-14 16:25:48,key bindings,13
2023-12-14 16:22:59,key,13
2023-12-14 16:08:13,update,18
2023-12-14 16:07:09,bin,2
2023-12-14 16:07:04,pythonpath,0
2023-12-14 16:06:46,accessibility,4
2023-12-14 16:03:36,codemirror,63
2023-12-14 15:52:03,conda,15
2023-12-14 15:32:44,ui testing,231
2023-12-14 15:29:37,tkinter,0
2023-12-14 15:16:09,cli,3
2023-12-14 15:07:38,jupyter labextension install,33
2023-12-14 15:05:47,labextensions,3
2023-12-14 14:53:53,https,11
2023-12-14 14:42:59,launcher,23
2023-12-14 14:41:54,clean,8
2023-12-14 13:22:33,notebook,194
2023-12-14 13:10:11,neuralnetfromscratch,0
2023-12-14 13:09:08,business/apprendre/python,21
2023-12-14 13:08:24,python,21
2023-12-14 13:07:19,segmoid,0
2023-12-14 12:35:38,dual,0
2023-12-14 11:41:48,clear output area,17
2023-12-14 11:38:20,updating,6
2023-12-14 11:37:38,update,18
2023-12-14 11:34:37,docker,2
2023-12-14 11:28:35,zoom,2
2023-12-14 11:12:13,view h5,13
2023-12-14 11:12:03,tab hdf5 view,18
2023-12-14 10:38:33,memory,4
2023-12-14 10:36:38,config,9
2023-12-14 10:23:11,widgettracker,7
2023-12-14 10:21:32,jupyter_lab_config.py,0
2023-12-14 10:18:17,getmetadata,0
2023-12-14 10:17:44,icellmodel,0
2023-12-14 09:48:53,ipython,5
2023-12-14 09:44:23,debugger,6
2023-12-14 09:42:02,debugger not enabling,136
2023-12-14 09:41:30,ipython,5
2023-12-14 09:29:40,chromium,2
2023-12-14 09:29:32,chrome,10
2023-12-14 09:28:38,nodejs,5
2023-12-14 08:56:32,syntax,12
2023-12-14 08:36:31,save,11
2023-12-14 08:27:24,svg,6
2023-12-14 08:03:16,magic,1
2023-12-14 08:02:42,xml,2
2023-12-14 06:49:51,memory,5
2023-12-14 06:49:42,memeory,0
2023-12-14 05:59:15,test,12
2023-12-14 04:37:34,nodejs,5
2023-12-14 04:24:36,cell metadata,37
2023-12-14 02:55:56,gradient decent,1
2023-12-14 00:26:33,project:jupyterhub,0
2023-12-14 00:25:46,csv,6
2023-12-14 00:08:50,jupyter_server_config.py,2
2023-12-13 23:41:52,s3,0
2023-12-13 23:16:59,config,9
2023-12-13 21:49:59,database,3
2023-12-13 21:49:52,connect to database,56
2023-12-13 21:23:07,interactive,10
2023-12-13 21:11:13,kernal,1
2023-12-13 21:10:09,jupyterlab desktop,2223
2023-12-13 20:49:30,conda,15
2023-12-13 20:26:32,jupyter lab debugger pytorch,133
2023-12-13 20:26:10,jupyter lab debugger,133
2023-12-13 20:17:34,service,11
2023-12-13 20:00:05,jupyter-matplotlib,40
2023-12-13 19:00:25,jupyter-lab,41
2023-12-13 18:59:58,jupyter server,45
2023-12-13 18:55:41,keyboard shortcuts,17
2023-12-13 17:45:20,contents,31
2023-12-13 17:44:28,api,19
2023-12-13 17:37:13,keyboard shortcuts,17
2023-12-13 17:05:27,iinlinecompletionprovider,3
2023-12-13 16:40:44,maria,0
2023-12-13 16:38:18,new user,48
2023-12-13 15:51:30,password,3
2023-12-13 15:47:35,download,8
2023-12-13 15:47:31,下载,0
2023-12-13 15:35:57,default_url,1
2023-12-13 15:10:50,git,5
2023-12-13 14:43:47,new translator,26
2023-12-13 14:42:41,translator,3
2023-12-13 14:26:23,autocomplete,1
2023-12-13 14:11:23,shortcuts,13
2023-12-13 14:06:15,cite,0
2023-12-13 13:53:53,javascript,26
2023-12-13 13:16:46,configuration file,41
2023-12-13 12:51:01,socks,0
2023-12-13 12:50:50,proxy,2
2023-12-13 12:36:06,online help,19
2023-12-13 12:33:30,upgrate to 4.0.9,58
2023-12-13 12:33:16,upgrate to 4.09,58
2023-12-13 11:42:38,bitbucket,0
2023-12-13 11:20:35,concat,0
2023-12-13 11:11:57,clear-cell-output,34
2023-12-13 10:13:20,jupyter_notebook_config.py,0
2023-12-13 09:55:59,metadataform,4
2023-12-13 09:55:52,@jupyterlab/metadataform,2157
2023-12-13 09:35:02,nbextensions,0
2023-12-13 09:30:42,application state,103
2023-12-13 09:29:52,reset application state,104
2023-12-13 09:22:45,notebook not trusted,38
2023-12-13 09:12:38,preferred session,21
2023-12-13 09:07:35,plotly,0
2023-12-13 08:56:05,env,4
2023-12-13 08:50:07,configuration,20
2023-12-13 08:50:01,configuration.py,0
2023-12-13 08:49:39,contentsmanager,4
2023-12-13 08:48:33,content,22
2023-12-13 08:48:15,content_manager,0
2023-12-13 08:48:10,contentmanager,0
2023-12-13 08:33:21,mermaid,6
2023-12-13 08:29:05,labapp,1
2023-12-13 08:28:29,c.serverapp.allow_root,0
2023-12-13 08:28:11,root_dir,0
2023-12-13 08:20:20,format,7
2023-12-13 08:16:12,mermaid,6
2023-12-13 08:13:12,seaborn,0
2023-12-13 08:05:36,panda,0
2023-12-13 06:10:59,show tree,21
2023-12-13 05:04:33,so file,44
2023-12-13 04:09:35,uninstall,4
2023-12-13 03:38:17,custom.js,0
2023-12-13 03:36:58,overrides,4
2023-12-13 02:40:08,plugin,9
2023-12-13 02:19:09,spreadsheet extension,24
2023-12-13 02:18:50,excel,0
2023-12-13 01:50:56,keyboard shortcuts,17
2023-12-13 01:25:36,extention for a lab about creating copper using copper 2 chloride dihydrate and distilled water while heating,56
2023-12-13 01:12:15,labapp,1
2023-12-13 00:29:24,cert,0
2023-12-13 00:28:12,environment variable,371
2023-12-13 00:27:18,環境変数,0
2023-12-12 23:07:46,listen port,7
2023-12-12 23:03:16,docker,3
2023-12-12 21:14:13,keep running,20
2023-12-12 20:46:03,table of contents,67
2023-12-12 20:43:56,notebooks,21
2023-12-12 20:43:38,string,11
2023-12-12 19:36:41,shortcut,9
2023-12-12 19:27:00,error occured in getting the notebook,215
2023-12-12 19:09:22,mpdule,0
2023-12-12 18:22:25,deleted,2
2023-12-12 18:09:16,gpu,0
2023-12-12 18:07:05,disable_jupyter,0
2023-12-12 17:23:57,server extension,166
2023-12-12 16:34:07,deleted notebook,29
2023-12-12 16:32:27,homebrew,1
2023-12-12 15:52:24,admin-ui,215
2023-12-12 15:52:17,admin scope,0
2023-12-12 15:51:47,action is not authorized with current scopes,56
2023-12-12 15:51:24,admin panel,17
2023-12-12 15:34:12,excel,0
2023-12-12 15:33:36,export,10
2023-12-12 15:23:35,shortcuts,13
2023-12-12 14:50:34,tooltip,16
2023-12-12 14:31:32,clone,5
2023-12-12 14:26:51,environments,5
2023-12-12 14:26:33,kernels,10
2023-12-12 14:00:18,language,18
2023-12-12 13:58:13,hide,5
2023-12-12 13:52:21,git,6
2023-12-12 13:51:47,connect git,9
2023-12-12 13:51:43,connect gir,4
2023-12-12 13:50:43,create user,53
2023-12-12 13:49:50,user management,38
2023-12-12 13:49:21,users,17
2023-12-12 13:29:55,code,34
2023-12-12 13:14:08,you,48
2023-12-12 12:41:25,base_url,1
2023-12-12 12:39:41,/static/style,13
2023-12-12 10:54:27,conda,13
2023-12-12 10:39:07,disable extension,163
2023-12-12 10:11:17,installation,10
2023-12-12 10:11:07,inastallation,0
2023-12-12 10:06:57,code check,40
2023-12-12 09:35:02,labapp,1
2023-12-12 09:34:17,c.labapp,0
2023-12-12 09:33:46,workspace_auto,0
2023-12-12 09:33:29,workspace,7
2023-12-12 09:29:54,iinlinecompletionprovider,2
2023-12-12 09:29:50,inlinecompletionprovider,0
2023-12-12 09:16:57,matplotlib,1
2023-12-12 09:16:21,config,12
2023-12-12 09:14:38,registry,11
2023-12-12 08:29:49,@krassowski/jupyterlab-lsp,2157
2023-12-12 08:14:28,remote,5
2023-12-12 08:12:18,token,8
2023-12-12 08:09:20,keyboard shortcut,17
2023-12-12 08:05:15,sys-prefix,8
2023-12-12 07:52:17,for a in list,56
2023-12-12 07:13:44,to csv,58
2023-12-12 07:08:31,jupyterhub_config,0
2023-12-12 06:25:03,check-point,22
2023-12-12 06:24:52,check,19
2023-12-12 06:14:34,idle,2
2023-12-12 05:50:19,javascript,26
2023-12-12 05:43:40,html,24
2023-12-12 04:52:45,vega,8
2023-12-12 04:27:13,save,11
2023-12-12 04:14:03,kernel,38
2023-12-12 03:38:29,directory,16
2023-12-12 02:44:03,magic,1
2023-12-12 02:15:25,jupyter server,33
2023-12-12 02:03:20,--custom-css,26
2023-12-12 01:59:41,css,19
2023-12-12 01:58:16,theme,14
2023-12-12 01:45:03,port,1
2023-12-12 01:42:57,port,1
2023-12-12 01:27:12,font family,4
2023-12-12 01:11:50,github,9
2023-12-12 01:11:15,github,9
2023-12-12 00:38:59,token,7
2023-12-12 00:14:48,token,7
2023-12-12 00:14:29,security token,12
2023-12-11 23:50:04,ctrl /,7
2023-12-11 23:49:49,ctrl + /,7
2023-12-11 23:01:49,input,7
2023-12-11 21:06:37,magic,1
2023-12-11 21:06:31,pyspark,0
2023-12-11 20:30:30,c++ 14 kernel,38
2023-12-11 19:56:10,opencv,0
2023-12-11 19:50:23,amazon,0
2023-12-11 19:50:18,amazon sagemaker,0
2023-12-11 19:50:08,sagemaker,0
2023-12-11 19:47:46,python 3.11,21
2023-12-11 19:39:52,server,25
2023-12-11 19:00:49,supress warnings,1
2023-12-11 19:00:41,warnings,1
2023-12-11 19:00:26,don't display warnings,22
2023-12-11 18:16:20,idle,2
2023-12-11 17:21:22,environment,12
2023-12-11 16:49:46,updating jupyterlab,2223
2023-12-11 16:49:40,updating jupyterlad,6
2023-12-11 16:49:11,app update,25
2023-12-11 16:48:47,update,18
2023-12-11 16:48:13,updating,6
2023-12-11 16:33:48,jupyter server,45
2023-12-11 16:12:07,cli commands,40
2023-12-11 15:58:53,shortcuts,16
2023-12-11 15:57:25,keys,11
2023-12-11 15:50:38,copy and paste,57
2023-12-11 15:39:17,storing extension data,165
2023-12-11 15:37:28,jupyter_gateway_url,0
2023-12-11 15:37:08,environment variables,21
2023-12-11 15:36:59,kernel_ws_protocol,0
2023-12-11 15:35:28,git,6
2023-12-11 14:53:52,registry,11
2023-12-11 14:43:55,password,3
2023-12-11 13:22:19,override,10
2023-12-11 10:51:51,increase font size,5
2023-12-11 10:51:04,librairie,0
2023-12-11 10:50:57,livrairie,0
2023-12-11 10:50:17,schemata,0
2023-12-11 10:42:58,log in,57
2023-12-11 10:39:01,extension manager,161
2023-12-11 10:34:55,base_url,1
2023-12-11 10:34:49,notebookapp.base_url,0
2023-12-11 10:34:42,--notebookapp.base_url,0
2023-12-11 10:29:20,save,11
2023-12-11 10:28:50,save in computer,56
2023-12-11 10:15:00,numpy,0
2023-12-11 10:13:00,run all,41
2023-12-11 10:08:16,timeout,2
2023-12-11 09:53:55,line,10
2023-12-11 09:49:33,formatter,0
2023-12-11 09:49:23,black formatter,1
2023-12-11 09:29:49,update jupyter,45
2023-12-11 09:24:35,markdown,25
2023-12-11 09:09:30,command line terminal,52
2023-12-11 09:08:56,terminal,40
2023-12-11 09:08:48,download,8
2023-12-11 09:04:47,token,8
2023-12-11 08:57:29,xeus-python,21
2023-12-11 08:57:13,xeus,2
2023-12-11 08:48:15,debugger,101
2023-12-11 08:08:25,folder,7
2023-12-11 08:08:15,add folder,27
2023-12-11 08:03:06,import,11
2023-12-11 07:39:28,key,13
2023-12-11 07:36:45,new workspace,41
2023-12-11 07:36:21,workspace,15
2023-12-11 07:12:36,r language,21
2023-12-11 06:47:44,jupyterlab_settings_dir,1
2023-12-11 06:43:13,gpu,0
2023-12-11 06:43:02,cpu,1
2023-12-11 06:42:03,launcher,23
2023-12-11 06:40:34,jupyterlab launcher,2157
2023-12-11 06:16:48,workspace,15
2023-12-11 05:52:48,markdown,11
2023-12-11 05:52:41,markup,1
2023-12-11 05:36:25,host,7
2023-12-11 05:29:43,show,11
2023-12-11 05:27:41,trust,2
2023-12-11 04:47:26,pdf,7
2023-12-11 04:47:25,odf,0
2023-12-11 02:59:58,history,3
2023-12-11 02:59:15,lost my data,20
2023-12-11 00:59:07,pipeline,0
2023-12-10 21:04:11,import json,18
2023-12-10 20:58:35,autogluon,0
2023-12-10 20:33:28,edge,4
2023-12-10 20:26:20,raw,9
2023-12-10 20:08:20,shortcuts,14
2023-12-10 19:30:17,docker,3
2023-12-10 18:49:58,autosave,3
2023-12-10 17:51:38,emacs,2
2023-12-10 17:41:09,emacs,2
2023-12-10 17:40:41,font,4
2023-12-10 17:14:56,emacs,2
2023-12-10 16:35:06,jupyter_notebook_config.py,0
2023-12-10 16:34:53,jupyter-note-config.py,44
2023-12-10 16:34:22,environment,12
2023-12-10 16:33:11,generate-config,12
2023-12-10 16:32:51,generate,3
2023-12-10 16:32:43,generation,3
2023-12-10 15:58:27,dropdown,2
2023-12-10 15:43:10,save image,17
2023-12-10 15:14:50,themes,9
2023-12-10 13:24:50,scrolling,7
2023-12-10 12:06:06,.bib,0
2023-12-10 11:41:37,latex,12
2023-12-10 10:40:23,extension,80
2023-12-10 07:22:08,server,25
2023-12-10 05:41:39,ml,0
2023-12-10 05:41:33,sklearn,0
2023-12-10 05:25:25,notifications disable,16
2023-12-10 05:25:06,notifications,5
2023-12-10 05:24:40,nontifications,0
2023-12-10 04:51:37,word wrap,3
2023-12-10 04:50:34,word wrap,3
2023-12-10 04:37:53,data,15
2023-12-10 04:30:35,"branches: [ ""develop"" ] https://github.com/arxiv/arxiv-search/compare/0.5.6...develop#diff-d7b3e1cc0b909c52439e5d8d3f602f70644d0f6b62a54825968d819f7a5bee89/ht207594",21
2023-12-10 04:18:18,gmap,0
2023-12-10 01:05:27,database,3
2023-12-10 00:57:47,download,8
2023-12-09 23:16:08,password,3
2023-12-09 22:48:52,keyboard,17
2023-12-09 22:22:56,install,16
2023-12-09 21:18:18,shortcut,9
2023-12-09 20:25:41,install,16
2023-12-09 19:39:48,classic jupyter notebook,28
2023-12-09 19:27:21,jlpm,9
2023-12-09 19:19:26,linearmodels,0
2023-12-09 19:17:00,ui:components,0
2023-12-09 18:31:39,public,10
2023-12-09 18:22:53,tooltip,16
2023-12-09 18:16:54,shift + tab,6
2023-12-09 17:58:26,environment variables,21
2023-12-09 16:33:55,icon,9
2023-12-09 16:31:18,token,7
2023-12-09 16:31:08,authentication,1
2023-12-09 15:09:45,password,3
2023-12-09 15:06:16,run command line,38
2023-12-09 14:38:51,sympy,0
2023-12-09 12:05:25,identity provider,8
2023-12-09 12:05:24,token,8
2023-12-09 11:52:03,theme,14
2023-12-09 11:26:59,trust,6
2023-12-09 11:04:56,markdown,11
2023-12-09 11:04:34,mark,5
2023-12-09 10:35:17,mac,7
2023-12-09 10:08:38,memory,5
2023-12-09 09:35:06,token login,8
2023-12-09 09:34:07,token,8
2023-12-09 08:08:07,image,12
2023-12-09 07:04:52,windows,11
2023-12-09 05:54:40,overrides.json,4
2023-12-09 04:25:11,user-agent,38
2023-12-09 03:18:39,browser,26
2023-12-09 03:18:33,addcommand,0
2023-12-09 03:18:27,brower,0
2023-12-09 03:07:56,addcommand,0
2023-12-09 03:07:23,browser,33
2023-12-09 02:24:00,"""custom.js""",0
2023-12-09 02:19:37,"""custom.js""",0
2023-12-09 02:19:27,custom.js,0
2023-12-09 01:57:09,kernel,38
2023-12-09 01:56:19,install kernel,46
2023-12-09 00:17:57,notebookpanel,10
2023-12-09 00:17:52,otherpanel,0
2023-12-09 00:11:02,passwd,0
2023-12-08 23:49:33,toolbarregistry,5
2023-12-08 23:49:27,toolbarresigtry,0
2023-12-08 23:39:18,keyboard shortcuts,14
2023-12-08 23:16:11,debug,9
2023-12-08 22:43:56,keyboard,14
2023-12-08 22:43:55,shortcuts,13
2023-12-08 22:41:17,autocomplete,1
2023-12-08 22:39:54,autocomplete,1
2023-12-08 22:25:28,mount,0
2023-12-08 22:19:28,cpu,1
2023-12-08 22:19:24,multicore,0
2023-12-08 22:19:15,processor,0
2023-12-08 22:18:53,core,10
2023-12-08 22:01:20,node,13
2023-12-08 22:01:08,requirements,7
2023-12-08 21:04:53,display line numbers,24
2023-12-08 19:52:34,sql,2
2023-12-08 19:28:22,performance,8
2023-12-08 19:22:31,key,13
2023-12-08 19:22:21,short,7
2023-12-08 18:59:01,comment,4
2023-12-08 18:36:01,password,3
2023-12-08 17:39:26,--core-mode,24
2023-12-08 17:36:16,phiton,0
2023-12-08 17:30:26,dependencies,10
2023-12-08 17:21:47,inline code,34
2023-12-08 16:44:00,ikernelconnection,3
2023-12-08 16:23:01,language,18
2023-12-08 16:16:06,environment variable,355
2023-12-08 15:49:30,python version,25
2023-12-08 15:42:00,widgets,14
2023-12-08 15:06:51,environment,13
2023-12-08 14:58:37,tooltip,16
2023-12-08 14:56:31,contextual help,17
2023-12-08 14:43:52,delete log folder,21
2023-12-08 14:43:08,log folder,19
2023-12-08 14:42:37,logs,2
2023-12-08 14:36:43,conf,0
2023-12-08 14:34:01,deploy,2
2023-12-08 14:24:42,voila,0
2023-12-08 13:50:32,cache,2
2023-12-08 13:50:11,file cache,40
2023-12-08 13:49:57,cash,0
2023-12-08 13:28:19,registry,11
2023-12-08 13:25:39,scheduler,0
2023-12-08 13:20:21,package,24
2023-12-08 12:16:23,slide,1
2023-12-08 11:32:05,tab,19
2023-12-08 11:29:03,settings,27
2023-12-08 11:27:58,autocomplete,1
2023-12-08 11:27:52,auto complete,9
2023-12-08 11:17:19,password,3
2023-12-08 10:53:10,html viewer,24
2023-12-08 10:30:49,table of content,54
2023-12-08 10:24:03,chunk,1
2023-12-08 10:23:52,chunck,0
2023-12-08 09:57:35,jupyter notebook,206
2023-12-08 09:54:12,select kernel,42
2023-12-08 09:07:11,gitlab,1
2023-12-08 08:39:54,config,8
2023-12-08 08:31:13,dev-mode,25
2023-12-08 08:28:39,server,25
2023-12-08 08:09:03,notebook directory,199
2023-12-08 07:58:24,serverapp.default_url,0
2023-12-08 07:56:24,default browser,57
2023-12-08 07:56:01,browser,33
2023-12-08 07:41:38,file path,42
2023-12-08 07:41:27,import file,42
2023-12-08 07:41:04,import,12
2023-12-08 07:25:52,prompt design and ideation,45
2023-12-08 07:14:35,docker,3
2023-12-08 07:00:48,bash,4
2023-12-08 06:59:32,language,18
2023-12-08 06:55:42,compl,0
2023-12-08 06:40:14,format,12
2023-12-08 05:29:26,kernel,37
2023-12-08 05:29:24,slide,1
2023-12-08 05:29:24,slider,0
2023-12-08 04:45:03,token password,9
2023-12-08 04:44:34,token or password,47
2023-12-08 04:44:04,password,3
2023-12-08 03:59:06,jupyterlab,2157
2023-12-08 03:55:40,shortcut,9
2023-12-08 03:29:07,labapp,1
